name,http_status,https_status,SIREN,type,sources,script
mairie.marseille.fr,301 Moved Permanently https://www.marseille.fr/mairie,301 Moved Permanently https://www.marseille.fr/mairie,,,ADULLACT,
www.marseille.fr,200 OK,200 OK,,Collectivité,Ajout manuel de Julien Palard,
marseille1-7.fr,301 Moved Permanently https://www.marseille1-7.fr/,301 Moved Permanently https://www.marseille1-7.fr/,,Collectivité,ADULLACT,
www.marseille1-7.fr,200 OK,200 OK,,Collectivité,DILA open data,
marseille1112.fr,200 OK,200 OK,,,Redirection depuis marseillemairie11-12.fr,
marseille4-5.fr,301 Moved Permanently http://www.marseille4-5.fr/,301 Moved Permanently https://www.marseille4-5.fr/,,Collectivité,ADULLACT,
www.marseille4-5.fr,200 OK,200 OK,,Collectivité,DILA open data,
marseille9-10.fr,301 Moved Permanently https://www.marseille9-10.fr,301 Moved Permanently https://www.marseille9-10.fr,,Collectivité,DILA open data,
www.marseille9-10.fr,200 OK,200 OK,,Collectivité,ADULLACT,
marseillemairie11-12.fr,certificate verify failed,certificate verify failed,,,ADULLACT,
www.marseillemairie11-12.fr,certificate verify failed,certificate verify failed,,,ADULLACT,
marseilles-les-aubigny.fr,301 Moved Permanently https://lapagelocale.fr/18320-marseilles-les-aubigny,Connection failed,,Collectivité,ADULLACT,
www.marseilles-les-aubigny.fr,301 Moved Permanently https://lapagelocale.fr/18320-marseilles-les-aubigny,Connection failed,,Collectivité,Wikidata,
marseillette.fr,Name or service not known,Name or service not known,,Collectivité,ADULLACT,
www.marseillette.fr,Name or service not known,Name or service not known,,Collectivité,DILA open data,
marsillargues.fr,200 OK,200 OK,,Commune,ADULLACT,
www.marsillargues.fr,301 Moved Permanently https://marsillargues.fr/,301 Moved Permanently https://marsillargues.fr/,,Commune,Wikidata,
marsilly.fr,301 Moved Permanently https://www.marsilly.fr/,301 Moved Permanently https://www.marsilly.fr/,,Commune,ADULLACT,
www.marsilly.fr,200 OK,200 OK,,Commune,DILA open data,
marsilly57.fr,Timeout,Timeout,,Commune,ADULLACT,
www.marsilly57.fr,Timeout,Timeout,,Commune,DILA open data,
marson51.fr,301 Moved Permanently https://marson51.fr:443/,200 OK,,Commune,DILA open data,
www.marson51.fr,301 Moved Permanently https://www.marson51.fr:443/,301 Moved Permanently https://marson51.fr/,,Commune,Ajout manuel de Matthieu FAURE,
marsonnas.fr,200 OK,200 OK,,Commune,Wikidata,
www.marsonnas.fr,301 Moved Permanently http://marsonnas.fr/,certificate verify failed,,Commune,Ajout manuel de Matthieu FAURE,
marssac-sur-tarn.fr,301 Moved Permanently http://www.marssac-sur-tarn.fr/,wrong version number,,Commune,Wikidata,
www.marssac-sur-tarn.fr,200 OK,200 OK,,Commune,Wikidata,
marssurallier.fr,200 OK,200 OK,,Collectivité,ADULLACT,
www.marssurallier.fr,200 OK,200 OK,,Collectivité,Wikidata,
martel.fr,301 Moved Permanently https://www.martel.fr/,301 Moved Permanently https://www.martel.fr/,,Commune,ADULLACT,
www.martel.fr,200 OK,200 OK,,Commune,Wikidata,
ww.martez.fr,Name or service not known,Name or service not known,,,ADULLACT,
marthod.fr,200 OK,200 OK,,Commune,ADULLACT,
www.marthod.fr,301 Moved Permanently https://marthod.fr/,301 Moved Permanently https://marthod.fr/,,Commune,DILA open data,
marthon.fr,200 OK,200 OK,,Commune,DILA open data,
www.marthon.fr,301 Moved Permanently https://marthon.fr/,301 Moved Permanently https://marthon.fr/,,Commune,Ajout manuel de Matthieu FAURE,
martiel.fr,301 Moved Permanently https://www.martiel.fr/,301 Moved Permanently https://www.martiel.fr/,,Commune,ADULLACT,
www.martiel.fr,200 OK,200 OK,,Commune,DILA open data,
martignargues.fr,200 OK,200 OK,,Commune,ADULLACT,
www.martignargues.fr,200 OK,200 OK,,Commune,DILA open data,
martigne-briand.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.martigne-briand.fr,Name or service not known,Name or service not known,,,ADULLACT,
martigny-le-comte.fr,200 OK,200 OK,,Commune,Wikidata,
www.martigny-le-comte.fr,301 Moved Permanently https://martigny-le-comte.fr/,301 Moved Permanently https://martigny-le-comte.fr/,,Commune,Ajout manuel de Matthieu FAURE,
martillac.fr,301 Moved Permanently https://www.martillac.fr/,301 Moved Permanently https://www.martillac.fr/,,Commune,ADULLACT,
www.martillac.fr,200 OK,200 OK,,Commune,DILA open data,
martineglise.fr,301 Moved Permanently https://www.martineglise.fr/,301 Moved Permanently https://www.martineglise.fr/,,Commune,ADULLACT,
www.martineglise.fr,200 OK,200 OK,,Commune,Wikidata,
www.martiniere-duchere.fr,200 OK,200 OK,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
chambagri.martinique.fr,Name or service not known,Name or service not known,,,ADULLACT,
www.chambagri.martinique.fr,Name or service not known,Name or service not known,,,ADULLACT,
martinvast.fr,200 OK,200 OK,,Commune,ADULLACT,
www.martinvast.fr,200 OK,200 OK,,Commune,Wikidata,
martizay.fr,200 OK,200 OK,,Commune,Wikidata,
www.martizay.fr,301 Moved Permanently https://martizay.fr/,301 Moved Permanently https://martizay.fr/,,Commune,Wikidata,
martot.fr,Name or service not known,Name or service not known,,Commune,ADULLACT,
www.martot.fr,Name or service not known,Name or service not known,,Commune,DILA open data,
martres-de-riviere.fr,200,200,,Commune,ADULLACT,
www.martres-de-riviere.fr,301 Moved Permanently https://martres-de-riviere.fr/,301 Moved Permanently https://martres-de-riviere.fr/,,Commune,Wikidata,
marville-moutiers-brule.fr,200 OK,200 OK,,Commune,ADULLACT,
www.marville-moutiers-brule.fr,301 Moved Permanently https://marville-moutiers-brule.fr/,301 Moved Permanently https://marville-moutiers-brule.fr/,,Commune,ADULLACT,
marvillemoutiersbrule.fr,301 Moved Permanently http://www.marvillemoutiersbrule.fr/,certificate verify failed,,Collectivité,ADULLACT,
www.marvillemoutiersbrule.fr,301 Moved Permanently https://marville-moutiers-brule.fr/,certificate verify failed,,Collectivité,Wikidata,
mary-sur-marne.fr,301 Moved Permanently https://www.mary-sur-marne.fr/,301 Moved Permanently https://www.mary-sur-marne.fr/,,Commune,ADULLACT,
www.mary-sur-marne.fr,200 OK,200 OK,,Commune,Wikidata,
marzan.fr,301 Moved Permanently https://www.marzan.fr/,301 Moved Permanently https://www.marzan.fr/,,Commune,ADULLACT,
www.marzan.fr,200 OK,200 OK,,Commune,Wikidata,
marzy.fr,301 Moved Permanently https://www.marzy.fr/,301 Moved Permanently https://www.marzy.fr/,,Collectivité,ADULLACT,
www.marzy.fr,200 OK,200 OK,,Collectivité,Wikidata,
mas-grenier.fr,303 See Other http://mas-grenier.fr/,Timeout,,Commune,ADULLACT,
www.mas-grenier.fr,200 OK,Timeout,,Commune,Wikidata,
mas-saintes-puelles.fr,200 OK,200 OK,,Commune,Wikidata,
www.mas-saintes-puelles.fr,200 OK,200 OK,,Commune,Wikidata,
masblancdesalpilles.fr,200 OK,200 OK,,Commune,DILA open data,
www.masblancdesalpilles.fr,301 Moved Permanently https://masblancdesalpilles.fr/,301 Moved Permanently https://masblancdesalpilles.fr/,,Commune,ADULLACT,
masclat.fr,301 Moved Permanently http://www.masclat.fr/,301 Moved Permanently https://www.masclat.fr/,,Commune,ADULLACT,
www.masclat.fr,200 OK,200 OK,,Commune,DILA open data,
masdelondres.fr,Timeout,Timeout,,Commune,DILA open data,
www.masdelondres.fr,Timeout,Timeout,,Commune,ADULLACT,
masevaux.fr,301 Moved Permanently http://www.masevaux.fr/,301 Moved Permanently http://www.masevaux.fr/,,Commune,Wikidata,
www.masevaux.fr,404 Not Found,404 Not Found,,Commune,ADULLACT,
maslacq.fr,301 Moved Permanently http://www.maslacq.fr/,301 Moved Permanently https://www.maslacq.fr/,,Commune,ADULLACT,
www.maslacq.fr,200 OK,200 OK,,Commune,Wikidata,
masleon.fr,301 Moved Permanently https://masleon.fr:443/,200 OK,,Commune,Wikidata,
www.masleon.fr,301 Moved Permanently https://www.masleon.fr:443/,301 Moved Permanently https://masleon.fr/,,Commune,Wikidata,
masnieres.fr,301 Moved Permanently https://www.masnieres.fr/,301 Moved Permanently https://www.masnieres.fr/,,Commune,ADULLACT,
www.masnieres.fr,200 OK,200 OK,,Commune,DILA open data,
masquieres.fr,301 Moved Permanently https://www.masquieres.fr/,301 Moved Permanently https://www.masquieres.fr/,,Commune,ADULLACT,
www.masquieres.fr,403 Forbidden,403 Forbidden,,Commune,DILA open data,
massaguel.fr,301 Moved Permanently https://www.massaguel.fr/,301 Moved Permanently https://www.massaguel.fr/,,Commune,ADULLACT,
www.massaguel.fr,200 OK,200 OK,,Commune,Wikidata,
massanes.fr,301 Moved Permanently http://www.massanes.fr/,301 Moved Permanently https://www.massanes.fr/,,Commune,ADULLACT,
www.massanes.fr,200 OK,200 OK,,Commune,DILA open data,
massay.fr,200 OK,certificate verify failed,,Commune,ADULLACT,
www.massay.fr,200 OK,certificate verify failed,,Commune,DILA open data,
masseilles.fr,302 Found https://www.masseilles.fr/,200 OK,,Commune,ADULLACT,
www.masseilles.fr,200 OK,200 OK,,Commune,DILA open data,
massels.fr,301 Moved Permanently https://www.massels.fr/,301 Moved Permanently https://www.massels.fr/,,Commune,ADULLACT,
www.massels.fr,403 Forbidden,403 Forbidden,,Commune,DILA open data,
massiac.fr,202 Accepted,200 OK,,Commune,ADULLACT,
www.massiac.fr,301 Moved Permanently https://massiac.fr/,301 Moved Permanently https://massiac.fr/,,Commune,Wikidata,
massieu38.fr,301 Moved Permanently http://www.massieu38.fr/,301 Moved Permanently https://www.massieu38.fr/,,Commune,ADULLACT,
www.massieu38.fr,200 OK,200 OK,,Commune,Wikidata,
massignieuderives.fr,200 OK,200 OK,,Commune,Wikidata,
www.massignieuderives.fr,301 Moved Permanently https://massignieuderives.fr/,301 Moved Permanently https://massignieuderives.fr/,,Commune,Ajout manuel de Matthieu FAURE,
massillargues-atuech.fr,301 Moved Permanently http://www.massillargues-atuech.fr/,certificate verify failed,,Commune,ADULLACT,
www.massillargues-atuech.fr,200 OK,certificate verify failed,,Commune,DILA open data,
massingy-les-vitteaux.fr,301 Moved Permanently https://www.massingy-les-vitteaux.fr/,301 Moved Permanently https://www.massingy-les-vitteaux.fr/,,Commune,DILA open data,
www.massingy-les-vitteaux.fr,200 OK,200 OK,,Commune,Ajout manuel de Matthieu FAURE,
massingy74.fr,200 OK,200 OK,,Commune,ADULLACT,
www.massingy74.fr,200 OK,200 OK,,Commune,DILA open data,
massoins.fr,Timeout,Timeout,,Commune,ADULLACT,
www.massoins.fr,Timeout,Timeout,,Commune,DILA open data,
massongy.fr,200 OK,200 OK,,Commune,Ajout manuel de Julien Palard,
www.massongy.fr,301 Moved Permanently https://massongy.fr/,301 Moved Permanently https://massongy.fr/,,Commune,Wikidata,
mastaing.fr,301 Moved Permanently https://www.mastaing.fr/,301 Moved Permanently https://www.mastaing.fr/,,Commune,ADULLACT,
www.mastaing.fr,200 OK,200 OK,,Commune,DILA open data,
matemale.fr,200 OK,200 OK,,Commune,ADULLACT,
www.matemale.fr,301 Moved Permanently https://matemale.fr/,301 Moved Permanently https://matemale.fr/,,Commune,Wikidata,
matha-mairie17.fr,Name or service not known,Name or service not known,,,ADULLACT,
ville.matha-mairie17.fr,Name or service not known,Name or service not known,,Commune,Wikidata,
www.matha-mairie17.fr,503 Service Unavailable,certificate verify failed,,,ADULLACT,
mathay.fr,200 OK,200 OK,,Commune,ADULLACT,
www.mathay.fr,200 OK,200 OK,,Commune,DILA open data,
matougues.fr,301 Moved Permanently https://www.matougues.fr/,301 Moved Permanently https://www.matougues.fr/,,Commune,ADULLACT,
www.matougues.fr,200 OK,200 OK,,Commune,DILA open data,
matour.fr,No address associated with hostname,No address associated with hostname,,Commune,Wikidata,
www.matour.fr,200 OK,200 OK,,Commune,Wikidata,
mattaincourt.fr,Name or service not known,Name or service not known,,Commune,ADULLACT,
www.mattaincourt.fr,302 Found http://www.mattaincourt.mairie.com,Network is unreachable,,Commune,ADULLACT,
matzenheim.fr,200 OK,200 OK,,Commune,ADULLACT,
www.matzenheim.fr,200 OK,200 OK,,Commune,Wikidata,
maubec-isere.fr,404 Not Found,certificate verify failed,,Collectivité,ADULLACT,
www.maubec-isere.fr,404 Not Found,certificate verify failed,,Collectivité,Wikidata,
maubourguet.fr,301 Moved Permanently https://www.maubourguet.fr/,301 Moved Permanently https://www.maubourguet.fr/,,Commune,ADULLACT,
www.maubourguet.fr,200 OK,200 OK,,Commune,Wikidata,
maucourt.fr,No address associated with hostname,No address associated with hostname,,Commune,ADULLACT,
www.maucourt.fr,301 Moved Permanently https://maucourt.jimdo.com/,Timeout,,Commune,ADULLACT,
maudetour-en-vexin.fr,500 Internal Server Error,500 Internal Server Error,,Commune,ADULLACT,
www.maudetour-en-vexin.fr,500 Internal Server Error,500 Internal Server Error,,Commune,Wikidata,
mauges-sur-loire.fr,301 Moved Permanently https://www.mauges-sur-loire.fr/,301 Moved Permanently https://www.mauges-sur-loire.fr/,,Commune,ADULLACT,
www.mauges-sur-loire.fr,200 OK,200 OK,,Commune,Wikidata,
maugescommunaute.fr,301 Moved Permanently https://www.maugescommunaute.fr/,301 Moved Permanently https://www.maugescommunaute.fr/,,EPCI,ADULLACT,
www.maugescommunaute.fr,200 OK,200 OK,,EPCI,ADULLACT,
maulde.fr,301 Moved Permanently https://www.maulde.fr/,301 Moved Permanently https://www.maulde.fr/,,Commune,ADULLACT,
www.maulde.fr,200 OK,200 OK,,Commune,DILA open data,
maule.fr,301 Moved Permanently https://www.maule.fr/,301 Moved Permanently https://www.maule.fr/,,Commune,ADULLACT,
www.maule.fr,200 OK,200 OK,,Commune,Wikidata,
mauleon.fr,301 Moved Permanently https://www.mauleon.fr/,301 Moved Permanently https://www.mauleon.fr/,,Commune,ADULLACT,
www.mauleon.fr,200 OK,200 OK,,Commune,Wikidata,
mauleon-licharre.fr,301 Moved Permanently https://www.mauleon-licharre.fr/,301 Moved Permanently https://www.mauleon-licharre.fr/,,Commune,ADULLACT,
www.mauleon-licharre.fr,200 OK,200 OK,,Commune,Wikidata,
maulette.fr,301 Moved Permanently http://www.maulette.fr/,301 Moved Permanently http://www.maulette.fr/,,Commune,ADULLACT,
www.maulette.fr,200 OK,200 OK,,Commune,DILA open data,
maulevrier.fr,301 Moved Permanently https://www.maulevrier.fr/,301 Moved Permanently https://www.maulevrier.fr/,,Commune,Wikidata,
www.maulevrier.fr,200 OK,200 OK,,Commune,Wikidata,
maulevrier-sainte-gertrude.fr,No address associated with hostname,No address associated with hostname,,Commune,ADULLACT,
www.maulevrier-sainte-gertrude.fr,Name or service not known,Name or service not known,,Commune,Wikidata,
mauprevoir.fr,Timeout,Timeout,,Commune,ADULLACT,
www.mauprevoir.fr,Timeout,Timeout,,Commune,DILA open data,
mauregard.fr,301 Moved Permanently https://www.mauregard.fr/,301 Moved Permanently https://www.mauregard.fr/,,Commune,ADULLACT,
www.mauregard.fr,200 OK,200 OK,,Commune,Wikidata,
mauregnyenhaye.fr,308 Permanent Redirect https://www.mauregnyenhaye.fr/,308 Permanent Redirect https://www.mauregnyenhaye.fr/,,Collectivité,ADULLACT,
www.mauregnyenhaye.fr,200 OK,200 OK,,Collectivité,Wikidata,
maureillas.fr,503 Service Unavailable,certificate verify failed,,Commune,ADULLACT,
www.maureillas.fr,301 Moved Permanently https://maureillas.fr/,301 Moved Permanently https://maureillas.fr/,,Commune,Wikidata,
maurens-scopont.fr,200 OK,200 OK,,Collectivité,Wikidata,
maurepas.fr,301 Moved Permanently https://www.maurepas.fr/,301 Moved Permanently https://www.maurepas.fr/,,Commune,Ajout manuel de Julien Palard,
www.maurepas.fr,200 OK,200 OK,,Commune,Ajout manuel de Julien Palard,
mauressac.fr,200,200,,Commune,ADULLACT,
www.mauressac.fr,301 Moved Permanently https://mauressac.fr/,301 Moved Permanently https://mauressac.fr/,,Commune,Wikidata,
mauressargues.fr,301 Moved Permanently https://www.mauressargues.fr/,301 Moved Permanently https://www.mauressargues.fr/,,Commune,ADULLACT,
www.mauressargues.fr,200 OK,200 OK,,Commune,DILA open data,
mauriac.fr,301 Moved Permanently https://www.mauriac.fr/,301 Moved Permanently https://www.mauriac.fr/,,Commune,ADULLACT,
www.mauriac.fr,200 OK,200 OK,,Commune,Wikidata,
maurienne.fr,302 Moved Temporarily http://www.maurienne.fr,Connection failed,,Collectivité,ADULLACT,
www.maurienne.fr,200 OK,200 OK,,Collectivité,Banatic,import-base-nationale-sur-les-intercommunalites.py
mauron.fr,301 Moved Permanently http://www.mauron.fr,301 Moved Permanently https://www.mauron.fr,,Commune,Wikidata,
www.mauron.fr,200 OK,200 OK,,Commune,Wikidata,
mauroux46.fr,301 Moved Permanently https://www.mauroux46.fr/,301 Moved Permanently https://www.mauroux46.fr/,,Commune,ADULLACT,
www.mauroux46.fr,200 OK,200 OK,,Commune,Wikidata,
maurrin.fr,301 Moved Permanently http://www.maurrin.fr,301 Moved Permanently http://www.maurrin.fr,,Commune,ADULLACT,
www.maurrin.fr,200 OK,200 OK,,Commune,DILA open data,
maussanelesalpilles.fr,301 Moved Permanently https://www.maussanelesalpilles.fr/,301 Moved Permanently https://www.maussanelesalpilles.fr/,,Commune,ADULLACT,
www.maussanelesalpilles.fr,200 OK,200 OK,,Commune,Wikidata,
mauves-ardeche.fr,Timeout,Timeout,,Collectivité,Wikidata,
mauvessurloire.fr,301 Moved Permanently https://www.mauvessurloire.fr/,301 Moved Permanently https://www.mauvessurloire.fr/,,Commune,ADULLACT,
www.mauvessurloire.fr,200 OK,200 OK,,Commune,Wikidata,
mauvesurhuisne.fr,404 Not Found,certificate verify failed,,Commune,ADULLACT,
www.mauvesurhuisne.fr,404 Not Found,certificate verify failed,,Commune,Wikidata,
mauvezin.fr,301 Moved Permanently https://www.mauvezin.fr/,301 Moved Permanently https://www.mauvezin.fr/,,Collectivité,ADULLACT,
www.mauvezin.fr,200 OK,200 OK,,Collectivité,DILA open data,
mauvezin-gers.fr,301 Moved Permanently https://www.mauvezin-gers.fr/,301 Moved Permanently https://www.mauvezin-gers.fr/,,Collectivité,ADULLACT,
www.mauvezin-gers.fr,200 OK,200 OK,,Collectivité,Wikidata,
mauze-thouarsais-rigne.fr,200 OK,200 OK,,Commune,ADULLACT,
www.mauze-thouarsais-rigne.fr,200 OK,200 OK,,Commune,DILA open data,
mauzens-et-miremont.fr,200 OK,200 OK,,Commune,ADULLACT,
www.mauzens-et-miremont.fr,302 Object moved https://mauzens-et-miremont.fr/Index.asp,200 OK,,Commune,DILA open data,
mavilly-mandelot.fr,301 Moved Permanently https://www.mavilly-mandelot.fr/,301 Moved Permanently https://www.mavilly-mandelot.fr/,,Commune,ADULLACT,
www.mavilly-mandelot.fr,200 OK,200 OK,,Commune,DILA open data,
maxent.fr,200 OK,tlsv1 unrecognized name,,Commune,ADULLACT,
www.maxent.fr,200 OK,200 OK,,Commune,DILA open data,
maxeville.fr,200 OK,200 OK,,Collectivité,Wikidata,
maxilly-sur-leman.fr,301 Moved Permanently https://www.maxilly-sur-leman.fr/,301 Moved Permanently https://www.maxilly-sur-leman.fr/,,Commune,ADULLACT,
www.maxilly-sur-leman.fr,200 OK,200 OK,,Commune,Wikidata,
maximilien.fr,200 OK,200 OK,,,Ajout manuel de Bastien Guerry,
www.maximilien.fr,200 OK,200 OK,,,Ajout manuel de Julien Palard,
maxjacob45.fr,200 OK,200 OK,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
www.maxp.fr,301 Moved Permanently https://lycee-maximilienperret.fr/,certificate verify failed,,Établissement scolaire,Ajout manuel de Michaël Bideault (Villes Internet),
